geoname,year,region,geocode,taxrevenueratio,  AGR,AGRm,AGRr,  MIN,MINm,MINr,  MAN,MANm,MANr,  Wholesale trade,  Retail trade,  TandW,TandWm,TandWr,  INF,INFm,INFr,   FandI,FandIm,FandIr,   RE,Rem,REr,"   Professional, scientific, and technical services",   Educational services,   HS,HSm,HSr,STR,GDP,taxrevenue,SPI,PIEPC,PIEPCm,TRADE,TRADEm,TRADEr,PSTE,PSTEm,PSTEr,igt,lg(igt),c,p,lg(pl),wapw,MEHI,MEHIm,unemployrate,lg(gdp),lg(ml),granttotaloutlay,federalfunds,trustfunds,constraintratio,stategovernorparty
Connecticut,2004,New England,6,0.051802903,332,0.0332,0.001671177,211,0.0211,0.001062103,35852,3.5852,0.180466963,12104,13069,3368,0.3368,0.016953384,7322,0.7322,0.036856496,30908,3.0908,0.155580523,30361,3.0361,0.152827108,14720,3651,16122,1.6122,0.08115275,10291.289,198662.4,51802.90281,164657.4,34916,3.4916,25173,2.5173,0.126712453,18371,1.8371,0.092473463,,,,,,,81730,8.173,5.091666667,5.298115678,,407512,369909,37603,0.101654731,Republican
Connecticut,2005,New England,6,0.055491397,376,0.0376,0.001801058,187,0.0187,0.000895739,35589,3.5589,0.170472998,13099,13195,3565,0.3565,0.017076519,8110,0.811,0.038847285,31140,3.114,0.149162077,31284,3.1284,0.149851844,14485,3560,16285,1.6285,0.078005922,11584.728,208766.2,55491.3966,173328.8,36902,3.6902,26294,2.6294,0.125949507,18045,1.8045,0.086436406,,,,,,,81930,8.193,4.8,5.319660186,,428018,388870,39148,0.100671175,Republican
Connecticut,2006,New England,6,0.054430181,384,0.0384,0.00172283,197,0.0197,0.000883848,39821,3.9821,0.178658355,13890,12613,3717,0.3717,0.016676455,8445,0.8445,0.037888798,33231,3.3231,0.149092082,29701,2.9701,0.13325461,14431,3651,16706,1.6706,0.074952073,12131.894,222889.1,54430.18075,187213.1,38715,3.8715,26503,2.6503,0.118906667,18082,1.8082,0.081125546,,,,,,,87420,8.742,4.425,5.348088831,,434099,391181,42918,0.109713918,Republican
Connecticut,2007,New England,6,0.055871172,328,0.0328,0.001380804,196,0.0196,0.000825115,41943,4.1943,0.17657036,14301,12254,4212,0.4212,0.017731549,9834,0.9834,0.041398873,35983,3.5983,0.151480134,31618,3.1618,0.13310449,14790,3746,16811,1.6811,0.070770434,13271.789,237542.7,55871.17179,201450.4,40184,4.0184,26555,2.6555,0.111790428,18536,1.8536,0.078032286,,,,,,,87610,8.761,4.45,5.375741689,,443797,397808,45989,0.115606021,Republican
Connecticut,2008,New England,6,0.057890278,255,0.0255,0.001058483,134,0.0134,0.000556222,38956,3.8956,0.161702937,14646,11715,4030,0.403,0.016728176,10370,1.037,0.04304496,30601,3.0601,0.127022065,35883,3.5883,0.148947183,15842,3919,17896,1.7896,0.074284725,13946.399,240910.9,57890.27811,214658.2,41165,4.1165,26361,2.6361,0.109422197,19761,1.9761,0.082026176,,,,,,,85220,8.522,5.65,5.38185645,,461317,411142,50175,0.122038128,Republican
Connecticut,2009,New England,6,0.051439872,295,0.0295,0.001247921,115,0.0115,0.000486478,27688,2.7688,0.117126889,13032,11498,3757,0.3757,0.015893012,9907,0.9907,0.041908989,35911,3.5911,0.151912153,38195,3.8195,0.161574022,14467,4157,18033,1.8033,0.07628392,12160.036,236393.2,51439.87221,212233.8,40137,4.0137,24530,2.453,0.10376779,18624,1.8624,0.078783992,,,,,,,85790,8.579,8.325,5.37363498,,537991,484480,53511,0.11045038,Republican
Connecticut,2010,New England,6,0.051941634,281,0.0281,0.001182394,144,0.0144,0.000605924,28408,2.8408,0.119535424,13510,11528,3519,0.3519,0.014807278,9844,0.9844,0.041421667,33380,3.338,0.140456648,38815,3.8815,0.163326087,14178,4181,17951,1.7951,0.075534371,12344.106,237653.4,51941.63433,219801.3,40978,4.0978,25038,2.5038,0.10535511,18359,1.8359,0.077251157,,,,,,,86120,8.612,9.558333333,5.375944032,,608390,559569,48821,0.087247507,Republican
Connecticut,2011,New England,6,0.057246585,211,0.0211,0.000892088,116,0.0116,0.000490437,26564,2.6564,0.112310098,13507,11719,3590,0.359,0.015178183,9703,0.9703,0.041023373,31199,3.1199,0.131906443,38225,3.8225,0.161611712,14250,4204,18033,1.8033,0.076241831,13540.174,236523.7,57246.58459,226305.8,41987,4.1987,25226,2.5226,0.10665316,18454,1.8454,0.07802178,,,,,,,82790,8.279,9.016666667,5.373874664,,606770,552210,54560,0.098802992,Democrat
Connecticut,2011,New England,6,0.057246585,211,0.0211,0.000892088,116,0.0116,0.000490437,26564,2.6564,0.112310098,13507,11719,3590,0.359,0.015178183,9703,0.9703,0.041023373,31199,3.1199,0.131906443,38225,3.8225,0.161611712,14250,4204,18033,1.8033,0.076241831,13540.174,236523.7,57246.58459,226305.8,41987,4.1987,25226,2.5226,0.10665316,18454,1.8454,0.07802178,,,,,,,82790,8.279,9.016666667,5.373874664,,606770,552210,54560,0.098802992,Republican
Connecticut,2012,New England,6,0.063497955,212,0.0212,0.000869562,155,0.0155,0.000635764,26505,2.6505,0.108715715,14042,12110,3603,0.3603,0.014778446,9891,0.9891,0.040569973,30006,3.0006,0.123075787,36125,3.6125,0.148174126,14274,4297,18405,1.8405,0.075491897,15480.865,243801,63497.9553,229133.1,42958,4.2958,26152,2.6152,0.107267813,18571,1.8571,0.07617278,,,,,,,79770,7.977,8.358333333,5.387035483,,544573,488543,56030,0.11468796,Democrat
Connecticut,2013,New England,6,0.06484813,238,0.0238,0.000965,156,0.0156,0.000632521,26836,2.6836,0.108809887,14252,12156,3653,0.3653,0.014811541,11285,1.1285,0.045756431,26899,2.6899,0.109065328,34319,3.4319,0.139150637,14099,4258,18391,1.8391,0.074568588,15993.624,246632,64848.13001,223834.3,43904,4.3904,26408,2.6408,0.107074508,18357,1.8357,0.074430731,,,,,,,85010,8.501,7.95,5.392049425,,546178,486781,59397,0.122019964,Democrat
Connecticut,2014,New England,6,0.064018771,231,0.0231,0.000927882,183,0.0183,0.000735075,25062,2.5062,0.100669119,14533,12666,3704,0.3704,0.014878239,11294,1.1294,0.045365774,26778,2.6778,0.107561953,33042,3.3042,0.132723208,14918,4420,18642,1.8642,0.074881243,15937.742,248954.2,64018.77132,233084,45491,4.5491,27199,2.7199,0.109253027,19338,1.9338,0.077676938,,,,,,,84870,8.487,6.616666667,5.396119457,,576978,517428,59550,0.115088476,Democrat
Connecticut,2015,New England,6,0.06232045,244,0.0244,0.000939553,175,0.0175,0.00067386,23705,2.3705,0.091279136,14993,12937,3731,0.3731,0.014366693,11891,1.1891,0.045787817,26231,2.6231,0.101005823,34354,3.4354,0.132284474,15456,4387,18716,1.8716,0.072068353,16184.49,259697.9,62320.45003,239184.9,46696,4.6696,27930,2.793,0.107548039,19843,1.9843,0.076408011,,,,,,,88230,8.823,5.616666667,5.414468438,,624357,567054,57303,0.101053868,Democrat
Connecticut,2015,New England,6,0.06232045,244,0.0244,0.000939553,175,0.0175,0.00067386,23705,2.3705,0.091279136,14993,12937,3731,0.3731,0.014366693,11891,1.1891,0.045787817,26231,2.6231,0.101005823,34354,3.4354,0.132284474,15456,4387,18716,1.8716,0.072068353,16184.49,259697.9,62320.45003,239184.9,46696,4.6696,27930,2.793,0.107548039,19843,1.9843,0.076408011,,,,,,,88230,8.823,5.616666667,5.414468438,,624357,567054,57303,0.101053868,Democrat
Connecticut,2016,New England,6,0.059546366,318.3,0.03183,0.001210365,329.3,0.03293,0.001252193,27707.8,2.77078,0.105361425,17413.1,13195,4627.1,0.46271,0.017594968,13606.8,1.36068,0.051741092,37171.6,3.71716,0.141348383,37316.7,3.73167,0.141900139,17808.9,6000.3,20790.1,2.07901,0.079056243,15659.42,262978.6,59546.36613,243698.7,47588,4.7588,30608.1,3.06081,0.116390079,23809.2,2.38092,0.090536644,,,,,,,91100,9.11,4.866666667,5.419920409,,660833,599787,61046,0.101779465,Democrat
Connecticut,2017,New England,6,0.060927572,396.7,0.03967,0.00144847,157.7,0.01577,0.00057581,28374.3,2.83743,0.103603066,14667.3,14634.2,5580.6,0.55806,0.020376442,14113.9,1.41139,0.051534075,46917.1,4.69171,0.171308381,35023.1,3.50231,0.127879826,18522.1,6067.8,21588.3,2.15883,0.078825348,16686.545,273875.1,60927.57246,249451.1,49084,4.9084,29301.5,2.93015,0.106988551,24589.9,2.45899,0.089785088,,,,,,,87620,8.762,4.416666667,5.437552549,,674712,613125,61587,0.100447706,Democrat
Connecticut,2018,New England,6,0.068582074,379.2,0.03792,0.001381004,150.8,0.01508,0.000549197,31432.7,3.14327,0.114474395,14279.2,15189.7,5481.4,0.54814,0.019962649,14919.8,1.49198,0.054336251,41093,4.1093,0.149656133,37215.4,3.72154,0.135534345,19036,6156.5,22032,2.2032,0.080238092,18831.458,274582.8,68582.07433,260582.2,50888,5.0888,29468.9,2.94689,0.107322454,25192.5,2.51925,0.091748281,,,,,,,84160,8.416,3.883333333,5.438673329,,696507,634179,62328,0.0982814,Democrat
Connecticut,2019,New England,6,0.069768747,420.3,0.04203,0.001532714,147.4,0.01474,0.000537526,32168.3,3.21683,0.117308622,13672.4,15211.4,5260.5,0.52605,0.019183544,16720.4,1.67204,0.060974534,38339.7,3.83397,0.139813959,37108.4,3.71084,0.135323759,19552.5,6390.4,22567.9,2.25679,0.0822987,19131.944,274219.4,69768.74721,267552.8,51713,5.1713,28883.8,2.88838,0.105330987,25942.9,2.59429,0.094606363,,,,,,,99420,9.942,3.608333333,5.438098176,,749554,685729,63825,0.093076128,Democrat
Connecticut,2020,New England,6,0.071147546,368.3,0.03683,0.00142407,187.6,0.01876,0.000725375,30278.1,3.02781,0.117073369,13395.9,14280.8,5347.9,0.53479,0.020678202,16218.9,1.62189,0.062712035,35397.8,3.53978,0.136869212,36434.6,3.64346,0.140878105,18357.6,6022.9,21792.1,2.17921,0.084261382,18400.534,258625,71147.54567,278373.6,51237,5.1237,27676.7,2.76767,0.10701479,24380.5,2.43805,0.094269696,,,,,,,89540,8.954,7.966666667,5.412670504,,750722,685084,65638,0.095810149,
Connecticut,2021,New England,6,0.082078925,317.5,0.03175,0.00118097,125.4,0.01254,0.000466437,32064.1,3.20641,0.119265366,13708.1,14236.7,5838.3,0.58383,0.021716093,17912.5,1.79125,0.066627189,35016.5,3.50165,0.130247089,36871,3.6871,0.137145072,20551.1,6232.7,22737.6,2.27376,0.084574592,22066.648,268846.7,82078.92453,292370.9,56371,5.6371,27944.8,2.79448,0.103943251,26783.8,2.67838,0.099624805,,,,,,,87300,8.73,6.291666667,5.42950471,,706466,640281,66185,0.103368677,
Connecticut,2022,New England,6,0.081241542,341.4,0.03414,0.001233966,108.4,0.01084,0.000391804,33735.7,3.37357,0.121935325,13348.7,13609.4,5829.1,0.58291,0.021068874,19188.8,1.91888,0.069356574,36734.6,3.67346,0.132774639,37282.1,3.72821,0.134753539,22250.1,6689.1,23539.5,2.35395,0.085081874,"22,477",276668.8,81241.54223,300750.7,60413,6.0413,26958.1,2.69581,0.097438164,28939.2,2.89392,0.104598712,,,,,,,90730,9.073,4.158333333,5.441960186,,696398,641753,54645,0.085149582,
Delaware,1997,Mideast,7,0,159,0.0159,0.004822902,34,0.0034,0.001031312,4773,0.4773,0.144778071,1365,1924,612,0.0612,0.018563624,643,0.0643,0.019503939,8221,0.8221,0.249365288,7147,0.7147,0.216787947,2979,252,2330,0.233,0.070675237,0,32967.7,0,,23179,2.3179,3289,0.3289,0.099764315,3231,0.3231,0.098005017,,,,,,,74010,7.401,4.008333333,4.51808865,,234160,206311,27849,0.134985532,Democrat
Delaware,1998,Mideast,7,0,196,0.0196,0.00532852,37,0.0037,0.001005894,4585,0.4585,0.124649296,1454,2100,700,0.07,0.019030427,793,0.0793,0.021558755,10016,1.0016,0.272298223,8172,0.8172,0.222166641,3250,248,2441,0.2441,0.066361817,0,36783.2,0,22475.7,24385,2.4385,3554,0.3554,0.096620196,3498,0.3498,0.095097762,,,,,,,70340,7.034,3.491666667,4.565649509,,246128,218966,27162,0.124046656,Democrat
Delaware,1999,Mideast,7,0,214,0.0214,0.005301807,36,0.0036,0.000891893,5262,0.5262,0.130364982,1532,2217,747,0.0747,0.018506773,745,0.0745,0.018457224,12248,1.2248,0.303441715,8816,0.8816,0.218414611,3254,258,2454,0.2454,0.060797352,0,40363.6,0,24116.7,25719,2.5719,3749,0.3749,0.092880714,3512,0.3512,0.087009087,,,,,,,77510,7.751,3.283333333,4.605989894,,267886,237884,30002,0.126120294,Democrat
Delaware,2000,Mideast,7,0.049139444,248,0.0248,0.005715682,30,0.003,0.000691413,5138,0.5138,0.118416019,1693,2262,773,0.0773,0.017815411,745,0.0745,0.017170092,13562,1.3562,0.31256482,9150,0.915,0.210880999,3299,261,2589,0.2589,0.059668951,2132.131,43389.4,49139.4442,26586.9,27103,2.7103,3955,0.3955,0.091151295,3560,0.356,0.082047689,,,11,Democratic,2.89563,0.6631,80930,8.093,3.608333333,4.637383645,4.09895506,285874,254098,31776,0.125054113,Democrat
Delaware,2001,Mideast,7,0.045339033,286,0.0286,0.006157384,26,0.0026,0.000559762,4927,0.4927,0.106074926,1732,2244,768,0.0768,0.016534513,799,0.0799,0.017201921,14503,1.4503,0.31223963,10611,1.0611,0.228447543,3430,275,2662,0.2662,0.057311032,2105.921,46448.3,45339.03286,29374.8,28267,2.8267,3976,0.3976,0.085600549,3705,0.3705,0.079766106,,,3,Democratic,2.90075,0.6649,77950,7.795,3.575,4.666969824,4.101643985,318542,284384,34158,0.120112243,Democrat
Delaware,2001,Mideast,7,0.045339033,286,0.0286,0.006157384,26,0.0026,0.000559762,4927,0.4927,0.106074926,1732,2244,768,0.0768,0.016534513,799,0.0799,0.017201921,14503,1.4503,0.31223963,10611,1.0611,0.228447543,3430,275,2662,0.2662,0.057311032,2105.921,46448.3,45339.03286,29374.8,28267,2.8267,3976,0.3976,0.085600549,3705,0.3705,0.079766106,,,3,Democratic,2.90075,0.6649,77950,7.795,3.575,4.666969824,4.101643985,318542,284384,34158,0.120112243,Democrat
Delaware,2002,Mideast,7,0.04750218,183,0.0183,0.003999309,22,0.0022,0.000480791,3941,0.3941,0.086127204,1777,2374,733,0.0733,0.016019092,886,0.0886,0.019362777,13688,1.3688,0.299139602,10073,1.0073,0.220136851,3396,279,2743,0.2743,0.059945933,2173.6,45757.9,47502.17995,30360.3,29357,2.9357,4151,0.4151,0.090716576,3675,0.3675,0.080314,68163.3,8.8336,3,Democratic,2.90643,0.6665,77060,7.706,4.266666667,4.660466085,4.104008851,352895,314672,38223,0.12146934,Democrat
Delaware,2003,Mideast,7,0.044312963,265,0.0265,0.00554839,10,0.001,0.000209373,3960,0.396,0.082911795,2117,2552,737,0.0737,0.015430806,915,0.0915,0.01915765,14471,1.4471,0.302983987,9073,0.9073,0.189964323,3435,293,2939,0.2939,0.061534789,2116.458,47761.6,44312.96271,31071.8,30820,3.082,4669,0.4669,0.097756357,3728,0.3728,0.078054337,71414.8,8.8538,3,Democratic,2.91275,0.6682,74530,7.453,4.466666667,4.679078867,4.107820267,388542,350650,37892,0.10806217,Democrat
Delaware,2004,Mideast,7,0.046171228,325,0.0325,0.006316886,9,0.0009,0.000174929,5290,0.529,0.102819469,2323,2685,847,0.0847,0.016462777,971,0.0971,0.018872912,14601,1.4601,0.283793397,8576,0.8576,0.166688047,3680,315,3039,0.3039,0.059067744,2375.482,51449.4,46171.22843,32271.3,32468,3.2468,5008,0.5008,0.097338356,3995,0.3995,0.077649108,84185.2,8.9252,3,Democratic,2.9195,0.6694,71270,7.127,4.3,4.711380314,4.117900732,407512,369909,37603,0.101654731,Democrat
Delaware,2005,Mideast,7,0.049664686,405,0.0405,0.007765449,3,0.0003,5.75E-05,5018,0.5018,0.096214871,2380,2695,818,0.0818,0.015684289,1013,0.1013,0.019423209,14873,1.4873,0.285174128,7370,0.737,0.141311997,3604,316,3263,0.3263,0.062564592,2590.217,52154.1,49664.686,33073.3,34191,3.4191,5075,0.5075,0.097307786,3920,0.392,0.075161876,89269.9,8.9507,3,Democratic,2.92693,0.671,73860,7.386,4.508333333,4.717288455,4.117900732,428018,388870,39148,0.100671175,Democrat
Delaware,2006,Mideast,7,0.051949956,346,0.0346,0.006283209,2,0.0002,3.63E-05,5239,0.5239,0.095137958,2646,2704,848,0.0848,0.015399311,1029,0.1029,0.018686192,15539,1.5539,0.282181472,7319,0.7319,0.132909852,3436,334,3343,0.3343,0.060707424,2860.749,55067.4,51949.95587,35003.1,35312,3.5312,5350,0.535,0.09715367,3770,0.377,0.068461558,94614.7,8.976,3,Democratic,2.93413,0.6713,73460,7.346,3.908333333,4.740894572,4.126942718,434099,391181,42918,0.109713918,Democrat
Delaware,2007,Mideast,7,0.051634372,259,0.0259,0.004602113,1,0.0001,1.78E-05,5708,0.5708,0.101424167,2559,2622,810,0.081,0.014392708,1100,0.11,0.019545652,15170,1.517,0.269552316,7498,0.7498,0.133230274,3387,328,3421,0.3421,0.060786979,2905.905,56278.5,51634.37192,36211.4,36992,3.6992,5181,0.5181,0.092060023,3715,0.3715,0.066010999,98285.9,8.9925,7,Democratic,2.94039,0.671,74560,7.456,3.608333333,4.750342514,4.131233595,443797,397808,45989,0.115606021,Democrat
Delaware,2008,Mideast,7,0.053496783,274,0.0274,0.005001141,1,0.0001,1.83E-05,4954,0.4954,0.090422085,2471,2458,790,0.079,0.014419347,1158,0.1158,0.021136208,11369,1.1369,0.207510837,9605,0.9605,0.175313712,3657,330,3642,0.3642,0.066475017,2930.955,54787.5,53496.78303,36462.9,37327,3.7327,4929,0.4929,0.089965777,3987,0.3987,0.072772074,107631.2,9.0319,7,Democratic,2.94639,0.6693,66800,6.68,5.033333333,4.738681484,4.133953845,461317,411142,50175,0.122038128,Democrat
Delaware,2009,Mideast,7,0.049218286,437,0.0437,0.00768403,1,0.0001,1.76E-05,4655,0.4655,0.081851623,2121,2422,738,0.0738,0.012976691,1148,0.1148,0.020185964,15115,1.5115,0.265775999,9440,0.944,0.165989112,3419,338,3681,0.3681,0.064725204,2799.103,56871.2,49218.28623,36610.7,36558,3.6558,4543,0.4543,0.07988226,3757,0.3757,0.066061557,117437,9.0698,16,Democratic,2.95023,0.6681,68940,6.894,8.341666667,4.754892392,4.135323508,537991,484480,53511,0.11045038,Democrat
Delaware,2009,Mideast,7,0.049218286,437,0.0437,0.00768403,1,0.0001,1.76E-05,4655,0.4655,0.081851623,2121,2422,738,0.0738,0.012976691,1148,0.1148,0.020185964,15115,1.5115,0.265775999,9440,0.944,0.165989112,3419,338,3681,0.3681,0.064725204,2799.103,56871.2,49218.28623,36610.7,36558,3.6558,4543,0.4543,0.07988226,3757,0.3757,0.066061557,117437,9.0698,16,Democratic,2.95023,0.6681,68940,6.894,8.341666667,4.754892392,4.135323508,537991,484480,53511,0.11045038,Democrat
Delaware,2010,Mideast,7,0.048096728,366,0.0366,0.006371046,1,0.0001,1.74E-05,4320,0.432,0.075199226,2116,2474,747,0.0747,0.013003199,1249,0.1249,0.021741628,14931,1.4931,0.259907324,8937,0.8937,0.155568398,3467,328,3712,0.3712,0.064615631,2763.032,57447.4,48096.72849,36980.8,37503,3.7503,4590,0.459,0.079899177,3795,0.3795,0.066060431,140617.6,9.148,16,Democratic,2.95413,0.6672,72050,7.205,8.658333333,4.759270378,4.137259139,608390,559569,48821,0.087247507,Democrat
Delaware,2011,Mideast,7,0.054038014,271,0.0271,0.004489922,(L),#VALUE!,#VALUE!,4065,0.4065,0.067348825,2108,2501,788,0.0788,0.013055566,1271,0.1271,0.021057898,15370,1.537,0.254649803,9391,0.9391,0.15558987,3820,318,3860,0.386,0.06395239,3261.594,60357.4,54038.01357,39760.6,38830,3.883,4609,0.4609,0.076361805,4138,0.4138,0.068558288,162804.2,9.2117,12,Democratic,2.95779,0.666,69180,6.918,7.608333333,4.780730524,4.1389024,606770,552210,54560,0.098802992,Democrat
Delaware,2012,Mideast,7,0.052926868,278,0.0278,0.004485622,(L),#VALUE!,#VALUE!,3599,0.3599,0.058071054,2065,2546,815,0.0815,0.013150294,1098,0.1098,0.017716593,14828,1.4828,0.239254677,9362,0.9362,0.151058962,4300,327,3941,0.3941,0.063589336,3280.185,61975.8,52926.86823,40122.6,39308,3.9308,4611,0.4611,0.074400008,4627,0.4627,0.074658173,150491.2,9.1775,12,Democratic,2.96151,0.6609,60810,6.081,7.066666667,4.792222141,4.14016223,544573,488543,56030,0.11468796,Democrat
Delaware,2013,Mideast,7,0.05515957,369,0.0369,0.006082474,2,0.0002,3.30E-05,3568,0.3568,0.058813736,2028,2602,861,0.0861,0.01419244,1029,0.1029,0.016961697,13840,1.384,0.228133999,9464,0.9464,0.156001457,4307,317,4019,0.4019,0.066247872,3346.316,60666.1,55159.57017,40677.8,39938,3.9938,4630,0.463,0.076319394,4624,0.4624,0.076220492,149688.8,9.1752,12,Democratic,2.96547,,66360,6.636,6.608333333,4.782946077,4.141418415,546178,486781,59397,0.122019964,Democrat
Delaware,2014,Mideast,7,0.047279265,444,0.0444,0.006609218,2,0.0002,2.98E-05,3869,0.3869,0.057592488,2091,2683,908,0.0908,0.013516149,932,0.0932,0.013873404,15923,1.5923,0.237023827,9025,0.9025,0.134342777,4451,337,4194,0.4194,0.062430317,3176.169,67178.9,47279.26477,42422.9,41310,4.131,4774,0.4774,0.07106398,4788,0.4788,0.071272379,189021.2,9.2765,12,Democratic,2.96964,0.6537,69580,6.958,5.608333333,4.827232888,4.142264291,576978,517428,59550,0.115088476,Democrat
Delaware,2015,Mideast,7,0.049564236,(D),#VALUE!,#VALUE!,(D),#VALUE!,#VALUE!,4305,0.4305,0.060722578,1979,2744,946,0.0946,0.013343451,1091,0.1091,0.015388695,15868,1.5868,0.223820177,9550,0.955,0.134703976,4544,319,4399,0.4399,0.06204846,3513.916,70896.2,49564.23616,44626.3,41892,4.1892,4723,0.4723,0.066618521,4863,0.4863,0.068593239,201859.2,9.305,12,Democratic,2.97371,0.6505,69910,6.991,4.791666667,4.850622958,4.142764775,624357,567054,57303,0.101053868,Democrat
Delaware,2016,Mideast,7,0.050048522,456.8,0.04568,0.006490499,3.7,0.00037,5.26E-05,3970,0.397,0.056408231,2300.8,2658,1084.1,0.10841,0.015403568,1351.4,0.13514,0.019201532,21888.4,2.18884,0.31100401,10318,1.0318,0.146604566,4346.4,454.5,5149.1,0.51491,0.073161617,3522.405,70379.8,50048.52245,45928.4,42563,4.2563,4958.8,0.49588,0.070457717,4800.9,0.48009,0.068214175,219381.3,9.3412,12,Democratic,2.97723,0.6461,69650,6.965,4.525,4.847448028,4.143233455,660833,599787,61046,0.101779465,Democrat
Delaware,2017,Mideast,7,0.05159944,611.5,0.06115,0.008791528,5.6,0.00056,8.05E-05,4352.1,0.43521,0.062570088,1879.9,3021.2,1187.4,0.11874,0.017071235,937.1,0.09371,0.013472675,19905.1,1.99051,0.286175376,9735.5,0.97355,0.139967163,4699.2,439.1,5427.7,0.54277,0.078033976,3589.03,69555.6,51599.43987,48077.1,43879,4.3879,4901.1,0.49011,0.070463054,5138.3,0.51383,0.073873275,216485.3,9.3354,4,Democratic,2.98083,0.6417,76600,7.66,4.466666667,4.842332101,4.144698719,674712,613125,61587,0.100447706,Democrat
Delaware,2018,Mideast,7,0.05955788,656,0.0656,0.009258162,6.5,0.00065,9.17E-05,4606.4,0.46064,0.065010359,1902.5,3110.4,1219.3,0.12193,0.017208043,976.2,0.09762,0.013777161,17431.8,1.74318,0.246015886,12586.1,1.25861,0.177628274,4814.7,439.3,5557.3,0.55573,0.078430459,4220.057,70856.4,59557.88045,51150.4,45782,4.5782,5012.9,0.50129,0.070747314,5254,0.5254,0.074149971,231982.5,9.3655,4,Democratic,2.98474,0.6373,75140,7.514,3.708333333,4.850379083,4.145258577,696507,634179,62328,0.0982814,
