geoname,year,region,geocode,taxrevenueratio,  AGR,AGRm,AGRr,  MIN,MINm,MINr,  MAN,MANm,MANr,  Wholesale trade,  Retail trade,  TandW,TandWm,TandWr,  INF,INFm,INFr,   FandI,FandIm,FandIr,   RE,Rem,REr,"   Professional, scientific, and technical services",   Educational services,   HS,HSm,HSr,STR,GDP,taxrevenue,SPI,PIEPC,PIEPCm,TRADE,TRADEm,TRADEr,PSTE,PSTEm,PSTEr,igt,lg(igt),c,p,lg(pl),wapw,MEHI,MEHIm,unemployrate,lg(gdp),lg(ml),granttotaloutlay,federalfunds,trustfunds,constraintratio,stategovernorparty,prediction,taxeffort
Iowa,2020,Plains,15,0.056988923,5939.7,0.59397,0.031739899,495.2,0.00437,0.002646194,33332.4,0.0729,0.178117921,11081.7,10778.7,6122.6,0.61226,0.03271726,4728.9,-0.0265,0.025269763,28456.4,2.84564,0.152062102,17696.7,-0.04707,0.09456563,6681.4,1572.5,12288.9,-0.03486,0.065668038,10664.719,187136.7,56988.92307,167778.9,37898,-0.0717,21860.4,2.18604,0.116815141,8253.9,-0.01793,0.04410626,,,,,,,77570,0.233,2.533333333,5.272158967,,750722,685084,65638,0.095810149,,,0
Iowa,2021,Plains,15,0.063550815,10017.3,1.00173,0.050472412,495.4,2.00E-05,0.002496085,34549.9,0.12175,0.17408052,11076.9,10668.2,6489.6,0.64896,0.032698009,5408.8,0.06799,0.027252372,30642,3.0642,0.15439047,18193.8,0.04971,0.091669908,7259.5,1591.6,12656.9,0.0368,0.063772101,12612.981,198470.8,63550.81453,185621.7,42247,0.4349,21745.1,2.17451,0.10956322,8851.1,0.05972,0.044596485,,,,,,,78100,0.053,-1.383333333,5.29769662,,706466,640281,66185,0.103368677,,,0
Iowa,2022,Plains,15,0.065247619,11052.8,1.10528,0.055865589,342.3,-0.01531,0.001730131,34684.2,0.01343,0.175308813,10558,10135.7,6074,0.6074,0.030700599,5917,0.05082,0.029907054,28401.1,2.84011,0.143551333,18658.8,0.0465,0.094309573,7729.2,1638.2,12806.9,0.015,0.064731562,"12,909",197846.3,65247.61899,192742.4,45455,0.3208,20693.7,2.06937,0.104594829,9367.4,0.05163,0.047346855,,,,,,,76320,-0.178,-1.075,5.296327933,,696398,641753,54645,0.085149582,,,0
Kansas,1997,Plains,16,0,2259,,0.030255302,2253,,0.030174942,15297,,0.204876206,6030,6732,3888,,0.05207287,3511,,0.047023623,3824,0.3824,0.051215703,9865,,0.132124193,4067,624,7103,,0.095132097,0,74664.6,0,,19161,,12762,1.2762,0.170924374,4691,,0.062827632,,,,,,,62720,6.272,,4.873114743,,234160,206311,27849,0.134985532,Republican,,#DIV/0!
Kansas,1998,Plains,16,0,1982,-0.0277,0.025255228,1981,-0.0272,0.025242486,16114,0.0817,0.205329337,6589,7294,4120,0.0232,0.052498254,3604,0.0093,0.04592323,4194,0.4194,0.053441184,9829,-0.0036,0.125244015,4445,618,7349,0.0246,0.093643124,0,78478.8,0,69711.2,20153,0.0992,13883,1.3883,0.176901278,5063,0.0372,0.064514238,,,,,,,62290,6.229,-0.116666667,4.894752354,,246128,218966,27162,0.124046656,Republican,,#DIV/0!
Kansas,1999,Plains,16,0,1871,-0.0111,0.02285805,1728,-0.0253,0.021111016,16253,0.0139,0.198563278,6573,7377,4141,0.0021,0.050590693,4682,0.1078,0.057200103,4489,0.4489,0.054842217,10035,0.0206,0.122597828,4525,629,7499,0.015,0.091615457,0,81853,0,71968.6,21406,0.1253,13950,1.395,0.170427474,5154,0.0091,0.062966538,,,,,,,62080,6.208,-0.191666667,4.913034601,,267886,237884,30002,0.126120294,Republican,,#DIV/0!
Kansas,2000,Plains,16,0.056471221,1911,0.004,0.022258926,1481,-0.0247,0.017250376,17134,0.0881,0.199573225,6768,7354,4318,0.0177,0.050295155,5161,0.0479,0.060114242,4725,0.4725,0.055035805,10163,0.0128,0.118376485,4400,640,7614,0.0115,0.088686269,4848.235,85853.2,56471.22064,75870.8,22758,0.1352,14122,1.4122,0.164490083,5040,-0.0114,0.058704859,230964,9.3635,9,Republican,3.43035,0.6491,65980,6.598,0.291666667,4.933756487,5.437774337,285874,254098,31776,0.125054113,Republican,0.045347875,0.803026288
Kansas,2001,Plains,16,0.056426029,2022,0.0111,0.022878376,1731,0.025,0.019585791,17009,-0.0125,0.192452173,6792,7548,4192,-0.0126,0.047431331,4972,-0.0189,0.056256817,4758,0.4758,0.053835466,10657,0.0494,0.120581034,4700,686,7754,0.014,0.087734385,4986.955,88380.4,56426.02885,78490.8,23568,0.081,14340,1.434,0.162253169,5386,0.0346,0.060941114,256292.7,9.4087,1,Republican,3.43171,0.6517,65080,6.508,0.491666667,4.946355963,5.438293883,318542,284384,34158,0.120112243,Republican,0.045416179,0.804879943
Kansas,2002,Plains,16,0.052868587,1869,-0.0153,0.020549911,1749,0.0018,0.019230494,16812,-0.0197,0.184850241,6952,7703,4030,-0.0162,0.044310402,5455,0.0483,0.059978472,5273,0.5273,0.057977357,10798,0.0141,0.118725488,4969,669,7941,0.0187,0.087312382,4808.361,90949.3,52868.58722,79285.4,24075,0.0507,14655,1.4655,0.161133731,5638,0.0252,0.061990582,265739.5,9.4245,1,Republican,3.43354,0.6542,66150,6.615,0.816666666,4.958799361,5.439463752,352895,314672,38223,0.12146934,Republican,0.045174256,0.854463086
Kansas,2003,Plains,16,0.052941075,2735,0.0866,0.028910135,1508,-0.0241,0.015940214,16959,0.0147,0.179263981,7314,8047,4354,0.0324,0.046023667,5602,0.0147,0.059215568,5540,0.554,0.058560201,10692,-0.0106,0.113019074,4800,697,8134,0.0193,0.085979906,5008.411,94603.5,52941.07512,81768.2,25168,0.1093,15361,1.5361,0.162372428,5497,-0.0141,0.058105673,273033.4,9.4362,3,Republican,3.43505,0.6553,67250,6.725,0.466666667,4.975907204,5.439493748,388542,350650,37892,0.10806217,Democrat,0.046706369,0.882233105
Kansas,2004,Plains,16,0.054093681,2531,-0.0204,0.025912093,1522,0.0014,0.015582065,16794,-0.0165,0.171935084,7720,8047,4560,0.0206,0.046684767,5227,-0.0375,0.053513438,4941,0.4941,0.050585402,10667,-0.0025,0.109207547,4997,668,8486,0.0352,0.086878714,5283.676,97676.4,54093.68077,84076.9,26534,0.1366,15767,1.5767,0.161420773,5665,0.0168,0.057997633,269714.9,9.4309,3,Republican,3.43686,0.657,60910,6.091,-0.041666667,4.989789645,5.439552154,407512,369909,37603,0.101654731,Democrat,0.046652806,0.862444654
Kansas,2005,Plains,16,0.05424275,3081,0.055,0.029643071,1434,-0.0088,0.013796872,17722,0.0928,0.17050779,8123,8184,4630,0.007,0.044546387,5577,0.035,0.053657711,5412,0.5412,0.052070204,10590,-0.0077,0.101889036,5081,654,8516,0.003,0.081934564,5637.807,103936.6,54242.74991,88784,27885,0.1351,16307,1.6307,0.156893722,5735,0.007,0.055177868,291053.2,9.464,3,Republican,3.43859,0.6586,60580,6.058,-0.441666666,5.016768506,5.439552154,428018,388870,39148,0.100671175,Democrat,0.047132333,0.868914887
Kansas,2006,Plains,16,0.055704024,2720,-0.0361,0.024145519,1598,0.0164,0.014185493,20619,0.2897,0.183035465,8260,8238,4764,0.0134,0.042290167,7391,0.1814,0.065610123,5357,0.5357,0.047554245,10514,-0.0076,0.093333085,5223,671,8632,0.0116,0.076626516,6275.075,112650.3,55704.02387,97838.9,29408,0.1523,16498,1.6498,0.146453227,5894,0.0159,0.05232121,304206,9.4832,3,Republican,3.44137,0.6595,63810,6.381,-0.641666667,5.051732353,5.456384255,434099,391181,42918,0.109713918,Democrat,0.054081163,0.97086636
Kansas,2007,Plains,16,0.056293779,2531,-0.0189,0.020669104,1618,0.002,0.0132132,23104,0.2485,0.18867601,8552,8142,4666,-0.0098,0.038104322,8365,0.0974,0.068311756,5923,0.5923,0.04836946,11348,0.0834,0.092672064,5513,710,8756,0.0124,0.07150481,6893.359,122453.3,56293.77893,105082.6,30830,0.1422,16694,1.6694,0.136329523,6223,0.0329,0.050819374,309134.5,9.4901,7,Republican,3.44464,0.6588,66240,6.624,-0.191666667,5.087970493,5.456153389,443797,397808,45989,0.115606021,Democrat,0.058403566,1.037478155
Kansas,2008,Plains,16,0.056074667,3337,0.0806,0.02613516,1686,0.0068,0.013204639,20942,-0.2162,0.164016341,8933,7966,4739,0.0073,0.03711553,8394,0.0029,0.065741245,5510,0.551,0.043153951,13782,0.2434,0.1079397,6062,766,9323,0.0567,0.073017111,7159.748,127682.4,56074.66652,115298.3,31579,0.0749,16899,1.6899,0.132351835,6828,0.0605,0.053476438,339186.8,9.5304,7,Republican,3.44841,0.6579,63080,6.308,0.375,5.106131037,5.457339825,461317,411142,50175,0.122038128,Democrat,0.054261711,0.967668894
Kansas,2009,Plains,16,0.053841019,4227,0.089,0.033995305,1857,0.0171,0.014934772,17608,-0.3334,0.141610913,8135,8049,4331,-0.0408,0.034831716,7165,-0.1229,0.057623932,5784,0.5784,0.046517351,13781,-1.00E-04,0.110832575,5788,785,9416,0.0093,0.075727417,6694.63,124340.7,53841.01907,111558.9,30648,-0.0931,16184,1.6184,0.130158508,6573,-0.0255,0.05286282,358072.7,9.554,15,Republican,3.4522,0.6565,59150,5.915,2.283333334,5.094613308,5.457824391,537991,484480,53511,0.11045038,Democrat,0.047663301,0.88526001
Kansas,2010,Plains,16,0.050827869,4332,0.0105,0.033911361,1758,-0.0099,0.013761813,19763,0.2155,0.154706884,8444,8153,4576,0.0245,0.035821419,5457,-0.1708,0.042717981,5764,0.5764,0.04512121,14073,0.0292,0.110164954,5871,774,9424,0.0008,0.073772083,6492.996,127744.8,50827.86931,113843,31143,0.0495,16597,1.6597,0.129923097,6645,0.0072,0.052017773,448624.8,9.6519,15,Republican,3.45624,0.6553,60100,6.01,0.041666666,5.106343231,5.457609431,608390,559569,48821,0.087247507,Democrat,0.05240677,1.031063687
Kansas,2011,Plains,16,0.050234534,4624,0.0292,0.034172041,1789,0.0031,0.013220974,21597,0.1834,0.159605011,8276,8383,4919,0.0343,0.036352135,5065,-0.0392,0.037431096,6199,0.6199,0.045811523,14592,0.0519,0.10783703,5955,776,9569,0.0145,0.07071632,6797.501,135315.3,50234.53371,123198.9,32250,0.1107,16659,1.6659,0.123112464,6731,0.0086,0.049743082,472363.9,9.6743,9,Republican,3.45776,0.6553,58410,5.841,-0.55,5.131346905,5.457324674,606770,552210,54560,0.098802992,Republican,0.054386072,1.082643108
Kansas,2012,Plains,16,0.052807924,3569,-0.1055,0.02540615,2060,0.0271,0.014664239,21540,-0.0057,0.153333836,8451,8397,5138,0.0219,0.036575174,5458,0.0393,0.038853114,7011,0.7011,0.049908242,14359,-0.0233,0.102215439,6245,780,9673,0.0104,0.068857855,7418.341,140477.8,52807.9241,129849.7,32799,0.0549,16848,1.6848,0.119933541,7025,0.0294,0.050007902,395597.4,9.5973,9,Republican,3.46018,0.6526,62090,6.209,-0.666666666,5.147607697,5.45775174,544573,488543,56030,0.11468796,Republican,0.059336939,1.123637032
Kansas,2013,Plains,16,0.053206569,5110,0.1541,0.0356792,2066,0.0006,0.014425289,18087,-0.3453,0.126287611,8761,8617,5169,0.0031,0.036091152,6723,0.1265,0.046941538,6624,0.6624,0.046250298,13579,-0.078,0.094811714,6606,754,9866,0.0193,0.06888669,7620.282,143220.7,53206.5686,132519,33224,0.0425,17378,1.7378,0.121337209,7360,0.0335,0.05138922,378041.8,9.5775,9,Republican,3.46138,0.6506,58670,5.867,-0.416666667,5.156005792,5.458033192,546178,486781,59397,0.122019964,Republican,0.051331122,0.964751589
Kansas,2014,Plains,16,0.049465025,3792,-0.1318,0.025573912,2087,0.0021,0.014075094,19947,0.186,0.134526063,9131,8567,4975,-0.0194,0.033552272,6782,0.0059,0.045738996,6903,0.6903,0.046555042,14217,0.0638,0.095881939,6793,771,9875,0.0009,0.06659873,7334.481,148276.1,49465.02504,134773.9,34094,0.087,17698,1.7698,0.119358413,7564,0.0204,0.051012941,395517.5,9.5972,9,Republican,3.46247,0.6488,64650,6.465,-0.791666667,5.171071155,5.457429208,576978,517428,59550,0.115088476,Republican,0.06061967,1.225505698
Kansas,2015,Plains,16,0.051988114,4291,0.0499,0.028295081,1835,-0.0252,0.012100087,18774,-0.1173,0.12379675,9153,8842,4436,-0.0539,0.029251219,5842,-0.094,0.038522457,6986,0.6986,0.046066054,15189,0.0972,0.10015707,7281,776,10354,0.0479,0.068274824,7884.091,151651.8,51988.11356,136189.1,34839,0.0745,17995,1.7995,0.118659983,8057,0.0493,0.053128285,380745.8,9.5806,9,Republican,3.46375,0.6475,66410,6.641,-0.358333333,5.180847569,5.457996886,624357,567054,57303,0.101053868,Republican,0.061740907,1.187596592
Kansas,2016,Plains,16,0.051765451,4673.5,0.03825,0.030019527,850,-0.0985,0.005459848,23694.6,0.49206,0.152198713,10476.6,9835.3,5911.1,0.14751,0.037969065,5283.2,-0.05588,0.033935844,9472.8,0.94728,0.060847111,18417.1,0.32281,0.118299482,8694.8,1103.6,11639.7,0.12857,0.074765869,8058.949,155682,51765.45137,136753.6,35643,0.0804,20311.9,2.03119,0.130470446,9798.4,0.17414,0.062938554,386762.4,9.5874,9,Republican,3.46402,0.6452,68160,6.816,-0.133333333,5.192238402,5.46229016,660833,599787,61046,0.101779465,Republican,0.060354445,1.165921359
Kansas,2017,Plains,16,0.049160029,4012.8,-0.06607,0.024133717,1178.9,0.03289,0.007090121,24284.8,0.05902,0.146053252,11008.9,10538.1,6979.5,0.10684,0.041975996,7477.3,0.21941,0.044969857,9499,0.9499,0.057128732,21170.7,0.27536,0.127324482,9111.5,1087.7,12131.8,0.04921,0.072962876,8174.015,166273.6,49160.02901,141311.8,36710,0.1067,21547,2.1547,0.129587619,10199.2,0.04008,0.061339864,398356.4,9.6003,1,Republican,3.4637,0.6423,67090,6.709,-0.4,5.2208233,5.462320117,674712,613125,61587,0.100447706,Republican,0.062797571,1.277411187
Kansas,2018,Plains,16,0.05622476,4589,0.05762,0.027026406,1094.3,-0.00846,0.006444758,26166.7,0.18819,0.154105876,11089.9,10701.3,6749.2,-0.02303,0.039748664,7490.6,0.00133,0.044115057,8299.8,0.82998,0.048880751,22067.8,0.08971,0.129965859,9507.2,1089.9,12512.7,0.03809,0.073692158,9546.79,169796.9,56224.76029,147407.4,37966,0.1256,21791.2,2.17912,0.128336854,10597.1,0.03979,0.062410444,395872.8,9.5976,1,Republican,3.4641,0.6401,73900,7.39,-0.258333334,5.229929757,5.46276774,696507,634179,62328,0.0982814,Republican,0.071766259,1.276417347
Kansas,2019,Plains,16,0.058879119,3927.9,-0.06611,0.023057592,1191.4,0.00971,0.006993766,25701.6,-0.04651,0.150873751,11268.7,10670.4,6581.6,-0.01676,0.038635364,5121.1,-0.23695,0.030061925,8350.1,0.83501,0.049016828,24342.8,0.2275,0.142897312,9741.6,1110.3,12841.9,0.03292,0.075384631,10030.158,170351.7,58879.11891,152926.2,38971,0.1005,21939.1,2.19391,0.128787092,10851.9,0.02548,0.063702916,418407.5,9.6216,7,Republican,3.46439,0.6372,83320,8.332,-0.083333333,5.231346472,5.457285278,749554,685729,63825,0.093076128,Republican,0.084667466,1.43798799
Kansas,2020,Plains,16,0.057314585,4910.9,0.0983,0.029137752,1288.3,0.00969,0.007643846,23685.3,-0.20163,0.140531551,11030.8,10634.3,6468.4,-0.01132,0.038378838,6913.7,0.17926,0.041020928,9079.8,0.90798,0.053873009,23549.6,-0.07932,0.139726405,9802.7,981.7,13060,0.02181,0.077488656,9659.846,168540.8,57314.58496,161704.7,38541,-0.043,21665.1,2.16651,0.128545136,10784.4,-0.00675,0.06398688,,,,,,,82380,8.238,2.575,5.226705051,,750722,685084,65638,0.095810149,,,0
Kansas,2021,Plains,16,0.067205337,5424.6,0.05137,0.031385132,1122.8,-0.01655,0.006496189,25510.8,0.18255,0.147597949,10608.9,10275.3,6924.4,0.0456,0.040062532,7048.5,0.01348,0.040780538,9310.3,0.93103,0.053866644,23801.9,0.02523,0.137710759,10114.1,1027.3,13400.7,0.03407,0.07753249,11615.757,172839.8,67205.33697,172071,42438,0.3897,20884.2,2.08842,0.120829809,11141.4,0.0357,0.064460848,,,,,,,81930,8.193,-2.541666667,5.237643755,,706466,640281,66185,0.103368677,,,0
Kansas,2022,Plains,16,0.07204456,3388,-0.20366,0.01938275,966,-0.01568,0.005526487,26429.6,0.09188,0.151203756,9962.9,9830.4,6827.8,-0.00966,0.039061847,11315.8,0.42673,0.064737698,9059,0.9059,0.051826544,23767.7,-0.00342,0.135975024,11061.1,1011.2,13790.9,0.03902,0.078897746,"12,593",174794.6,72044.55973,177474.7,46069,0.3631,19793.3,1.97933,0.11323748,12072.3,0.09309,0.069065635,,,,,,,73040,7.304,-0.641666666,5.242528012,,696398,641753,54645,0.085149582,,,0
Kentucky,1997,Southeast,17,0,1736,,0.016599097,5374,,0.051384533,30839,3.0839,0.294873021,6786,8171,5860,,0.056031515,2288,,0.021877151,4046,0.4046,0.038686606,12217,,0.116815192,4840,763,9847,,0.094153981,0,104584,0,,17523,,14957,,0.143014228,5603,,0.05357416,,,,,,,57530,,,5.019465248,,234160,206311,27849,0.134985532,Democrat,,#DIV/0!
Kentucky,1998,Southeast,17,0,1696,-0.004,0.015466522,6214,0.084,0.056668022,31305,3.1305,0.285483174,7470,8745,6348,0.0488,0.057890024,2443,0.0155,0.022278722,4539,0.4539,0.041393008,12347,0.013,0.112597373,4726,762,9995,0.0148,0.091148517,0,109656.2,0,89403.1,18386,0.0863,16215,0.1258,0.147871256,5488,-0.0115,0.05004733,,,,,,,61510,0.398,-0.716666667,5.040033192,,246128,218966,27162,0.124046656,Democrat,,#DIV/0!
Kentucky,1999,Southeast,17,0,1656,-0.004,0.014367704,6170,-0.0044,0.053531844,31979,3.1979,0.277454591,7916,8922,6640,0.0292,0.057609634,2481,0.0038,0.021525527,5123,0.5123,0.044447915,13049,0.0702,0.113215077,4820,792,10476,0.0481,0.090891344,0,115258.5,0,93175,19432,0.1046,16838,0.0623,0.146089009,5612,0.0124,0.048690552,,,,,,,56080,-0.543,-0.016666666,5.061672963,,267886,237884,30002,0.126120294,Democrat,,#DIV/0!
Kentucky,2000,Southeast,17,0.067323428,2404,0.0748,0.021033622,6136,-0.0034,0.053686484,25986,2.5986,0.227362608,8483,9153,6801,0.0161,0.059504852,2527,0.0046,0.022109802,5470,0.547,0.047859365,13365,0.0316,0.116936091,4933,837,10418,-0.0058,0.09115153,7694.61,114293.2,67323.42782,100475.1,20645,0.1213,17636,0.0798,0.154304893,5770,0.0158,0.050484193,,,,,,,58270,0.219,-0.35,5.058020392,,285874,254098,31776,0.125054113,Democrat,0.070677148,1.049815051
Kentucky,2001,Southeast,17,0.066855612,1918,-0.0486,0.016333023,6953,0.0817,0.059209339,25330,2.533,0.215701503,8894,9143,6414,-0.0387,0.054619401,2835,0.0308,0.024141878,6240,0.624,0.053137678,14002,0.0637,0.11923618,5226,881,10767,0.0349,0.091688041,7850.908,117430.8,66855.61199,103997.8,21277,0.0632,18037,0.0401,0.153596842,6107,0.0337,0.052005096,,,,,,,60400,0.213,1.066666666,5.06978202,,318542,284384,34158,0.120112243,Democrat,0.064401295,0.96328929
Kentucky,2002,Southeast,17,0.065263014,1847,-0.0071,0.01511542,5968,-0.0985,0.048840728,26657,2.6657,0.218154708,8942,9580,6304,-0.011,0.051590474,3272,0.0437,0.026777289,6391,0.6391,0.052302462,14157,0.0155,0.115857606,5459,858,11263,0.0496,0.092173781,7974.69,122193.1,65263.01403,106551.9,21975,0.0698,18522,0.0485,0.151579754,6317,0.021,0.051696863,,,,,,,57060,-0.334,0.583333334,5.087046683,,352895,314672,38223,0.12146934,Democrat,0.060839505,0.932220277
Kentucky,2003,Southeast,17,0.065516797,1822,-0.0025,0.014349779,5525,-0.0443,0.04351401,27852,2.7852,0.219357867,9478,10117,6657,0.0353,0.05242946,3344,0.0072,0.026336806,6373,0.6373,0.050192722,13792,-0.0365,0.108623571,5455,876,11613,0.035,0.091462118,8318.707,126970.6,65516.7968,109765.9,22889,0.0914,19595,0.1073,0.154327065,6331,0.0014,0.049861937,,,,,,,56160,-0.09,0.4,5.103703172,,388542,350650,37892,0.10806217,Republican,0.059038311,0.901117175
Kentucky,2004,Southeast,17,0.063068347,2146,0.0324,0.015991761,5356,-0.0169,0.039912336,28776,2.8776,0.214435657,10087,10051,7034,0.0377,0.052416611,3672,0.0328,0.027363349,6381,0.6381,0.047550526,13893,0.0101,0.103529142,5637,927,11990,0.0377,0.08934819,8463.4,134194.1,63068.34652,116214.1,24086,0.1197,20138,0.0543,0.15006621,6564,0.0233,0.048914222,,,,,,,52820,-0.334,-0.691666667,5.127733422,,407512,369909,37603,0.101654731,Republican,0.058655883,0.93003679
Kentucky,2005,Southeast,17,0.063729027,2254,0.0108,0.015801022,5475,0.0119,0.038380921,29233,2.9233,0.204929582,10683,10406,7712,0.0678,0.054062769,3955,0.0283,0.027725396,6886,0.6886,0.048272333,13905,0.0012,0.097477024,5654,936,12275,0.0285,0.086050375,9090.882,142649,63729.02719,121734.5,25299,0.1213,21089,0.0951,0.147838401,6590,0.0026,0.046197309,,,,,,,52900,0.008,0.375,5.154268732,,428018,388870,39148,0.100671175,Republican,0.05669345,0.889601688
Kentucky,2006,Southeast,17,0.064326957,2539,0.0285,0.016813812,5682,0.0207,0.037627445,32189,3.2189,0.213162586,11149,10332,7735,0.0023,0.051222859,4043,0.0088,0.026773629,7058,0.7058,0.046739617,13631,-0.0274,0.090267458,5678,902,12374,0.0099,0.08194333,9713.808,151006.8,64326.95746,128584.1,26382,0.1083,21481,0.0392,0.142251872,6580,-0.001,0.043574197,,,,,,,55310,0.241,-0.15,5.178996504,,434099,391181,42918,0.109713918,Republican,0.052888365,0.822180427
Kentucky,2007,Southeast,17,0.064033509,1652,-0.0887,0.010690363,5585,-0.0097,0.036141452,30587,3.0587,0.197933498,11631,10023,7555,-0.018,0.048889645,4290,0.0247,0.027761294,7047,0.7047,0.045602294,14535,0.0904,0.094058371,5846,898,12297,-0.0077,0.079575906,9895.207,154531.7,64033.50898,134209.9,27048,0.0666,21654,0.0173,0.140126589,6744,0.0164,0.043641531,,,,,,,53890,-0.142,-0.358333333,5.189017582,,443797,397808,45989,0.115606021,Democrat,0.051123976,0.798394103
Kentucky,2008,Southeast,17,0.063529023,1566,-0.0086,0.009905186,5641,0.0056,0.035680175,28874,2.8874,0.182632401,11518,9762,7475,-0.008,0.047280501,5003,0.0713,0.031644729,6406,0.6406,0.040518915,15130,0.0595,0.09569953,6408,907,12764,0.0467,0.080734223,10043.875,158099,63529.02295,140837.7,27754,0.0706,21280,-0.0374,0.134599207,7315,0.0571,0.046268477,,,,,,,54210,0.032,1.158333333,5.198929123,,461317,411142,50175,0.122038128,Democrat,0.05469156,0.860890935
Kentucky,2009,Southeast,17,0.06252988,2179,0.0613,0.013987702,5657,0.0016,0.036314103,24715,2.4715,0.158653534,9998,9605,7027,-0.0448,0.045108573,5521,0.0518,0.035441075,6841,0.6841,0.043914579,15519,0.0389,0.099621453,6273,971,12914,0.015,0.08289912,9740.886,155779.7,62529.88034,138999.7,27576,-0.0178,19603,-0.1677,0.125837962,7244,-0.0071,0.046501566,,,,,,,56440,0.223,4.24166667,5.192510863,,537991,484480,53511,0.11045038,Democrat,0.059225131,0.947149283
Kentucky,2010,Southeast,17,0.057904529,1623,-0.0556,0.009859938,5958,0.0301,0.036195631,28470,2.847,0.172958984,10246,9930,7345,0.0318,0.044621838,5417,-0.0104,0.032908985,6825,0.6825,0.04146277,16573,0.1054,0.100683148,6234,1001,12992,0.0078,0.078928104,9531.404,164605.5,57904.52931,144335.6,28392,0.0816,20176,0.0573,0.122571846,7235,-0.0009,0.043953574,,,,,,,53640,-0.28,-0.5,5.216444342,,608390,559569,48821,0.087247507,Democrat,0.053355639,0.921441551
Kentucky,2011,Southeast,17,0.060013875,1665,0.0042,0.009797535,6272,0.0314,0.036906992,28680,2.868,0.168764751,10204,9934,7482,0.0137,0.044027122,5082,-0.0335,0.029904549,7296,0.7296,0.042932623,17461,0.0888,0.102747605,6351,1001,13421,0.0429,0.078974607,10198.8,169940.7,60013.87543,151379.9,29278,0.0886,20138,-0.0038,0.118500159,7352,0.0117,0.04326215,,,,,,,50440,-0.32,-0.89166667,5.230297403,,606770,552210,54560,0.098802992,Democrat,0.050096763,0.834753013
Kentucky,2012,Southeast,17,0.060232374,1448,-0.0217,0.008213166,4507,-0.1765,0.025564045,31684,3.1684,0.179714048,10344,10031,7470,-0.0012,0.042370406,4419,-0.0663,0.025064903,7373,0.7373,0.041820214,17694,0.0233,0.100361708,6248,1003,13745,0.0324,0.077962681,10619.106,176302.3,60232.3736,156564.9,29859,0.0581,20375,0.0237,0.115568543,7251,-0.0101,0.041128221,,,,,,,51020,0.058,-1.175,5.246257978,,544573,488543,56030,0.11468796,Democrat,0.045892679,0.761927116
