geoname,year,region,taxrevenueratio,AGRm,MINm,MANm,TandWm,INFm,FandIm,Rem,HSm,PIEPCm,TRADEm,PSTEm,MEHIm,unemployrate
Oklahoma,2011,Southwest,0.047118379,-0.0055,0.2606,0.0963,0.0642,-0.0049,0.0135,0.0672,0.0172,0.1241,0.0975,0.0244,0.508,-0.908333333
Oklahoma,2012,Southwest,0.050863326,0.0058,0.0965,0.1232,0.1269,-0.017,0.0218,0.1123,0.023,0.0719,0.2042,0.0249,-0.122,-0.475
Oklahoma,2014,Southwest,0.046239308,0.0138,0.291,0.0524,0.0825,0.0073,0.0331,0.0054,0.0223,0.1018,0.0456,0.0121,0.046,-0.783333334
Oklahoma,2015,Southwest,0.052321592,0.0231,0.2955,0.0235,-0.0026,0.0221,-0.0296,0.0266,0.0538,0.0208,-0.0271,0.018,-0.01,-0.041666666
Oklahoma,2016,Southwest,0.049081784,0.00787,-1.28646,-0.03435,0.40401,0.02766,0.1787,0.105,0.17706,0.048,0.16917,0.11261,0.413,0.366666666
Oklahoma,2017,Southwest,0.043357483,0.03579,0.65574,0.08194,0.09149,0.12414,0.03833,0.12083,0.03052,0.0957,-0.0086,0.03089,0.006,-0.625
Oklahoma,2018,Southwest,0.04849275,0.01276,0.03025,0.11829,-0.01701,0.03574,-0.04007,0.0326,0.01128,0.1397,0.04193,0.04387,0.174,-0.741666666
Oklahoma,2019,Southwest,0.054118176,-0.01982,0.19321,0.07212,-0.21653,0.02481,-0.00477,0.01855,0.03828,0.0487,0.02886,0.04758,0.473,-0.158333334
Oklahoma,2020,Southwest,0.053864296,-0.07265,-0.31643,-0.23613,-0.00187,-0.05547,-0.01879,0.02435,-0.04493,-0.0361,-0.00527,-0.06939,-0.85,3.183333334
Oklahoma,2021,Southwest,0.058735782,0.05225,-0.62431,-0.06755,0.11881,0.04885,0.08594,0.11123,0.07432,0.4142,-0.0048,0.07992,0.565,-2.3
Oklahoma,2022,Southwest,0.068837005,-0.12886,-0.21246,0.05028,0.0718,-0.00155,0.01641,0.10079,0.08473,0.3157,-0.10338,0.04495,-0.136,-0.991666667
Oregon,2000,Far West,0.050705792,0.019,-0.0014,0.3401,0.017,0.0011,0.0222,0.0802,0.0488,0.1302,0.1006,0.0397,0.077,-0.275
Oregon,2001,Far West,0.050249227,-0.0181,0.0012,-0.0698,-0.0604,0.0222,0.0552,0.0623,0.016,0.0605,-0.0285,0.0081,-0.343,1.183333333
Oregon,2002,Far West,0.042594311,0.0301,0.003,0.1684,-0.0065,0.0078,0.0275,-0.0338,0.0466,0.0636,0.0318,-0.0008,0.002,1.1
Oregon,2003,Far West,0.044820527,0.0246,0.0011,0.2169,0.0251,0.0118,0.0182,-0.021,0.0609,0.0963,0.1128,0.0067,-0.157,0.541666667
Oregon,2004,Far West,0.044796963,-0.0053,0.0005,0.7485,0.0458,0.0526,-0.0409,-0.0126,0.0411,0.164,0.101,0.0294,-0.25,-0.675
Oregon,2005,Far West,0.045402666,0.0284,0.0006,-0.0342,0.0324,0.0245,0.0514,0.1231,0.0244,0.1523,0.09,0.0043,0.285,-1.15
Oregon,2006,Far West,0.048921331,0.0563,-0.0016,0.7226,0.0098,0.0287,0.0254,0.1373,0.1064,0.1451,0.0727,0.0263,0.231,-0.8
Oregon,2007,Far West,0.047939856,-0.0939,0.006,0.2921,-0.0093,0.0665,0.0142,0.1606,0.0141,0.1163,0.0226,0.023,0.264,-0.233333334
Oregon,2008,Far West,0.045329099,-0.0294,-0.0154,0.9127,-0.0091,0.0326,-0.0853,0.073,0.0824,0.0304,-0.0701,0.0726,-0.046,1.116666667
Oregon,2009,Far West,0.044291658,0.024,-0.0018,0.3855,-0.0499,-0.037,0.0898,-0.0299,-0.0435,-0.0939,-0.2116,-0.0455,-0.32,4.51666667
Oregon,2010,Far West,0.045628057,-0.0228,-0.0079,0.9874,0.0245,0.0007,-0.0197,-0.0016,0.0005,0.076,0.0289,0.0083,0.108,-0.1
Oregon,2011,Far West,0.046989309,-0.0254,-0.0025,0.6579,0.0053,0.0082,0.0158,0.0079,0.0171,0.0936,-0.0259,0.0372,-0.082,-1.083333337
Oregon,2012,Far West,0.050019714,0.0242,-0.0012,-0.9755,0.011,0.0002,0.005,-0.0451,0.0491,0.0593,0.0595,0.0412,-0.092,-0.8
Oregon,2013,Far West,0.051068955,0.0142,0.0007,-0.4632,-0.0028,0.0137,-0.0253,0.0284,0.0263,0.0803,-0.0996,0.0155,-0.418,-1.058333333
Oregon,2014,Far West,0.051133823,0.0252,0.0013,-0.2169,0.0095,0.0043,0.0367,0.0769,0.0331,0.1387,0.053,0.0429,1.111,-1.108333333
Oregon,2015,Far West,0.052021167,0.0163,-0.0015,0.2939,-0.0083,0.0715,0.019,0.1325,0.1114,0.1416,0.0942,0.0595,0.242,-1.175
Oregon,2016,Far West,0.050606067,0.06359,0.00571,-1.94369,0.14754,0.08109,0.32742,0.67198,0.31997,0.1004,0.27581,0.3078,-0.269,-0.716666667
Oregon,2017,Far West,0.052496093,-0.01536,0.00032,0.02226,0.06393,0.05195,0.03914,-0.04866,0.11582,0.1837,0.25343,0.0993,0.274,-0.691666667
Oregon,2018,Far West,0.053977362,0.04974,0.0004,0.06789,0.01552,0.05291,0.00134,0.14625,0.05104,0.1919,0.08788,0.12445,0.626,-0.016666666
Oregon,2019,Far West,0.059125761,-0.02501,-0.00197,-0.05772,0.00918,0.07921,0.01448,0.05614,0.0824,0.1163,0.06129,0.07075,0.481,-0.316666667
Oregon,2020,Far West,0.055669722,0.02043,0.00548,0.103,-0.0491,0.06003,0.02964,-0.02086,-0.01871,-0.0499,0.01314,-0.05261,0.187,3.891666667
Oregon,2021,Far West,0.071170934,-0.03622,0.00193,-0.01252,0.09268,0.19418,0.04224,0.13933,0.10578,0.5372,0.03313,0.17956,0.163,-2.408333334
Oregon,2022,Far West,0.074147535,-0.01108,-0.00263,0.05329,-0.00959,0.15145,-0.06979,0.01888,0.05214,0.451,-0.06546,0.12772,-0.148,-1.075
Pennsylvania,2000,Mideast,0.055112846,0.0558,-0.0069,0.3795,-0.0004,-0.0265,0.1758,0.1029,-0.0292,0.1581,0.1711,0.0906,0.501,-0.266666667
Pennsylvania,2001,Mideast,0.053114676,-0.0236,0.0107,-0.1464,-0.1106,0.0735,0.313,0.2423,0.0884,0.1055,0.2106,0.1981,0.059,0.583333333
Pennsylvania,2002,Mideast,0.050655084,-0.0249,-0.0407,0.0961,-0.0309,0.1144,-0.2589,0.0161,0.1733,0.0904,0.161,0.1045,-0.24,0.725
Pennsylvania,2003,Mideast,0.050949144,0.0402,-0.0088,-0.1068,0.1015,0.1589,-0.0374,-0.0111,0.095,0.1507,0.5415,0.1197,-0.068,0.166666667
Pennsylvania,2004,Mideast,0.05261539,0.0135,0.0196,-0.3727,0.1254,0.6866,0.004,0.0774,0.2124,0.1472,0.178,0.2585,0.014,-0.341666667
Pennsylvania,2005,Mideast,0.053923654,0.0307,0.0007,-0.2849,0.0636,0.2421,0.1439,0.1931,0.0557,0.1462,0.1663,0.0829,0.132,-0.375
Pennsylvania,2006,Mideast,0.055187654,0.008,0.0116,0.1408,0.0307,-0.3899,0.1525,0.0725,0.2185,0.1255,0.014,0.0944,0.117,-0.275
Pennsylvania,2007,Mideast,0.054993259,-0.0618,0.062,0.0159,-0.0483,1.0359,0.099,0.44,-0.0134,0.1266,-0.0626,0.0532,-0.175,-0.15
Pennsylvania,2008,Mideast,0.055172659,-0.0114,0.0271,-0.1895,-0.0092,1.0376,-0.3564,0.097,0.2627,0.1065,-0.217,0.3242,0.156,0.791666667
Pennsylvania,2009,Mideast,0.052082146,0.0165,0.1349,-0.6191,-0.1192,-0.3741,0.2324,0.1667,0.0836,-0.0444,-0.4701,-0.0797,-0.4,2.625
Pennsylvania,2010,Mideast,0.050339526,0.016,0.1493,-0.0586,0.149,0.1475,-0.0529,0.305,-0.0082,0.1311,0.2066,0.0253,-0.067,0.191666667
Pennsylvania,2011,Mideast,0.052266444,-0.0161,0.1762,-0.226,0.0801,-0.1677,0.1055,0.2561,0.1186,0.1178,0.0665,0.065,0.012,-0.425
Pennsylvania,2012,Mideast,0.051378494,-0.018,0.1161,-0.0191,-0.02,0.3932,0.0429,0.3198,0.0402,0.0683,0.0452,0.0692,0.128,-0.083333334
Pennsylvania,2013,Mideast,0.051160694,0.0226,0.2667,0.3023,-0.0013,0.3281,-0.0501,-0.0473,0.0857,0.0783,0.1119,-0.0553,0.322,-0.558333333
Pennsylvania,2014,Mideast,0.049506424,0.0534,0.3832,0.212,0.044,-0.1806,0.1562,0.0436,0.0547,0.0902,0.0972,0.0616,-0.093,-1.166666667
Pennsylvania,2015,Mideast,0.050857759,0.0121,0.4575,0.0389,0.0509,0.1604,-0.0579,0.2484,0.233,0.0987,0.0698,0.1785,0.636,-0.541666666
Pennsylvania,2016,Mideast,0.051631037,-0.04892,-1.06182,0.79809,0.60165,0.36582,1.16947,0.8148,0.8639,0.0816,0.78604,1.32393,0.007,-0.05
Pennsylvania,2017,Mideast,0.050903134,0.07883,-0.18765,0.28571,0.3027,-0.27217,0.36597,0.53172,0.39258,0.1349,0.57625,0.30645,-0.091,-0.366666667
Pennsylvania,2018,Mideast,0.053294832,-0.02128,-0.00567,-0.16167,0.13533,0.0203,0.02369,0.05896,0.23957,0.1986,0.1249,0.27094,0.232,-0.558333333
Pennsylvania,2019,Mideast,0.055832755,0.02315,0.06638,0.24679,-0.09513,-0.05021,0.04415,-0.19707,0.2222,0.1151,0.052,0.32093,0.581,-0.091666667
Pennsylvania,2020,Mideast,0.055254073,-0.05037,-0.03292,-0.35692,-0.16985,-0.2757,-0.28837,-0.07829,-0.1261,-0.1305,-0.10935,-0.27156,-0.059,4.591666667
Pennsylvania,2021,Mideast,0.0650269,0.02824,-0.00373,0.02662,0.23447,0.37197,0.12208,0.32522,0.16042,0.469,-0.15693,0.61442,-0.149,-2.883333334
Pennsylvania,2022,Mideast,0.069503438,0.00947,-0.08378,0.11859,-0.02491,0.10449,0.04354,0.25889,0.26458,0.4829,-0.39139,0.48052,-0.61,-1.683333333
Rhode Island,2002,New England,0.055795747,0.0004,0.0011,0.0211,0.0013,0.0199,-0.0034,0.0233,0.028,0.1131,0.0314,0.0151,-0.601,0.666666666
Rhode Island,2003,New England,0.056034197,-0.0003,-0.0002,-0.0221,0.0044,0.0137,-0.007,0.0659,0.0114,0.1661,0.036,0.0109,0.214,0.466666667
Rhode Island,2004,New England,0.055701875,-0.0015,0.0007,0.0522,0.0023,0.0247,0.0095,0.0331,0.0145,0.1394,0.0024,0.0159,0.312,-0.325
Rhode Island,2005,New England,0.058206539,-0.0001,-0.001,-0.0441,0.0029,0.0089,0.0116,0.0562,0.0136,0.173,0.0059,1.00E-04,0.023,-0.141666667
Rhode Island,2006,New England,0.057464485,0.0012,-0.0006,0.0447,0.0031,-0.0075,0.0304,-0.024,0.0126,0.1415,-0.0094,0.0256,0.395,0.108333334
Rhode Island,2007,New England,0.05781192,-0.0034,1.00E-04,-0.0742,-0.0041,-0.0017,0.0194,0.0073,-0.008,0.1326,-0.0044,-0.0124,-0.124,-0.108333334
Rhode Island,2008,New England,0.058617809,-0.0006,0.0002,-0.0058,0.0014,0.0161,-0.1055,-0.0315,0.0149,0.0588,-0.023,0.0214,-0.389,2.491666667
Rhode Island,2010,New England,0.051818958,1.00E-04,-0.0017,0.0293,0.0025,0.0007,-0.0296,0.0263,0.0116,0.0572,0.0242,0.0032,-0.093,0.23333333
Rhode Island,2011,New England,0.054075423,-0.0014,-0.0007,-0.0227,0.0033,-0.0063,-0.0096,0.0046,-0.0085,0.0879,0.0007,0.0003,-0.531,-0.60833333
Rhode Island,2012,New England,0.055539832,-0.0004,0.0008,-0.0043,0.0009,-0.013,0.0293,-0.0019,1.00E-04,0.0216,0.0098,-0.0049,0.755,-0.8
Rhode Island,2013,New England,0.055261013,-0.0005,-0.0006,0.0355,-0.0029,-0.0062,-0.008,-0.0122,0.0058,0.1007,0.0156,0.0017,-0.051,-0.74166667
Rhode Island,2014,New England,0.054503484,1.00E-04,0.0022,-0.0005,-0.0029,0.0021,0.0483,-0.024,0.0016,0.1289,0.0055,0.006,0.182,-1.708333333
Rhode Island,2016,New England,0.056222307,0.0033,0.00037,0.08548,0.01751,0.01652,0.12719,0.08417,0.07568,0.1745,0.08571,0.10366,0.291,-2.525
Rhode Island,2017,New England,0.055582339,0.0002,0.00119,-0.02374,0.01166,-0.04052,0.04044,-0.03964,0.01517,0.1218,0.01408,0.0271,0.329,-0.733333334
Rhode Island,2018,New England,0.057177192,-0.00038,-0.00132,0.01981,0.0019,-0.0008,-0.05203,-0.03631,0.00348,0.1554,0.01555,0.0221,-0.515,-0.475
Rhode Island,2019,New England,0.060343748,-0.00056,-0.0003,-0.02181,0.00065,0.01461,0.06266,-0.0028,0.02217,0.1075,0.0132,0.01481,0.793,-0.483333333
Rhode Island,2020,New England,0.061064187,0.00017,0.00051,0.0155,-0.01204,-0.00188,-0.04253,0.03977,-0.0292,-0.0474,-0.00227,-0.02005,1.048,5.658333333
Rhode Island,2021,New England,0.071759012,-0.00113,0.00102,0.01872,0.00765,0.0185,-0.00496,0.03506,0.01583,0.5512,-0.00368,0.05482,-0.953,-3.7
Rhode Island,2022,New England,0.077117392,0.0003,0.00024,0.00649,0.00447,0.01361,-0.01917,0.07292,0.02172,0.4109,-0.02716,0.0493,-0.02,-2.291666666
South Carolina,2000,Southeast,0.055371524,0.0217,0.0028,0.0136,0.0185,0.0013,0.0312,0.0484,0.0281,0.1147,0.0469,-0.0066,-0.024,-0.408333334
South Carolina,2001,Southeast,0.053772043,0.0057,-0.0066,0.0489,-0.0252,0.0162,0.0195,0.0986,0.0449,0.064,0.032,0.0389,-0.107,1.55
South Carolina,2002,Southeast,0.04903179,-0.0303,0.0031,0.1371,0.0014,0.0317,0.049,-0.0177,0.0274,0.0646,0.0438,0.0234,-0.061,1.15
South Carolina,2003,Southeast,0.048743607,0.0291,0.0024,0.1609,0.013,0.0173,0.0304,-0.0551,0.0285,0.0935,0.1273,0.0108,-0.019,0.758333334
South Carolina,2004,Southeast,0.050337104,0.0051,0.0012,-0.2872,0.0108,0.0348,0.0065,-0.0043,0.0322,0.1378,0.1121,0.0349,-0.111,0.25
South Carolina,2005,Southeast,0.05131512,-0.0016,-0.0079,-0.0072,0.0291,0.0365,0.0723,0.022,0.0292,0.1458,0.1244,0.0207,0.06,-0.15
South Carolina,2006,Southeast,0.051505664,0.0043,0.0028,0.0516,0.0148,0.0286,0.0002,0.0472,0.0411,0.1128,0.0599,0.0234,-0.249,-0.416666667
South Carolina,2007,Southeast,0.054523084,-0.0365,-0.0135,0.1301,-0.0141,0.0382,0.0543,0.1694,0.0218,0.125,0.0089,0.0407,0.489,-0.808333333
South Carolina,2008,Southeast,0.052134147,0.0096,-0.0029,-0.1587,-0.0116,0.0502,-0.0289,0.0572,0.0594,0.0583,-0.0783,0.059,-0.485,1.225
South Carolina,2009,Southeast,0.04777863,0.0251,-0.0019,-0.2271,-0.0367,-0.012,0.1251,0.0207,0.0031,-0.0735,-0.2208,-0.0389,-0.117,4.116666663
South Carolina,2010,Southeast,0.044201547,-0.0052,-0.0068,0.1828,0.0201,-0.0202,-0.0396,0.0586,0.0157,0.109,0.0182,0.0229,0.004,-0.10833333
South Carolina,2011,Southeast,0.045304832,-0.0309,-0.0005,0.1528,0.0166,-0.0254,-0.0123,0.0971,0.0266,0.1048,0.0196,0.0565,-0.368,-0.85
South Carolina,2012,Southeast,0.04597376,0.0079,-0.001,-0.0006,0.0042,-0.0109,-0.0454,-0.0166,0.0066,0.0388,0.0305,0.0128,0.44,-1.416666667
South Carolina,2013,Southeast,0.04831906,0.0134,0.0019,-0.017,0.0061,0.0334,-0.0105,0.0805,0.0298,0.0846,0.0765,0.0078,-0.169,-1.608333333
South Carolina,2014,Southeast,0.046904797,-0.0177,0.0017,0.1189,0.0118,0.0106,0.0255,0.0324,0.0406,0.109,0.1067,0.0396,0.091,-1.15
South Carolina,2015,Southeast,0.04709377,-0.0011,-0.0007,0.0023,0.0051,0.0288,0.002,0.1089,0.0636,0.0877,0.0817,0.0455,0.177,-0.375
South Carolina,2016,Southeast,0.044468545,0.02212,0.01247,0.54727,0.08458,0.08166,0.22241,0.34049,0.15543,0.102,0.26229,0.27548,0.908,-0.983333333
South Carolina,2017,Southeast,0.043538728,0.0157,0.00957,-0.19372,0.06929,0.08003,0.09064,0.31606,0.09038,0.1048,0.2296,0.09226,-0.089,-0.716666667
South Carolina,2018,Southeast,0.045454813,-0.0023,0.00672,0.14099,0.01522,0.07452,-0.04552,0.12025,0.04928,0.1183,0.14963,0.07817,0.209,-0.825
South Carolina,2019,Southeast,0.047244229,-0.00775,0.00309,0.18107,0.00888,0.04618,0.02701,0.04627,0.03754,0.1162,0.10618,0.02777,0.425,-0.591666667
South Carolina,2020,Southeast,0.050466681,-0.00767,0.00034,-0.3033,-0.00461,-0.06433,0.0994,0.20771,-0.05189,-0.0206,0.07472,-0.03518,-0.263,3.2
South Carolina,2021,Southeast,0.054261919,0.0225,-0.00365,0.02688,0.05064,0.08855,0.06233,0.23602,0.10317,0.4796,0.01575,0.14806,-0.058,-2
South Carolina,2022,Southeast,0.063984464,-0.03227,-0.00277,0.07747,0.00284,0.05772,-0.00723,0.18087,0.09868,0.329,-0.06003,0.22199,-0.567,-0.725
South Dakota,2000,Plains,0.040864539,0.0358,-0.0042,0.065,0.0006,-0.0017,0.02,0.0128,0.0007,0.1134,0.0016,0.0007,-0.095,-0.191666667
South Dakota,2001,Plains,0.041571782,-0.0296,0.0008,-0.0272,-0.0013,0.0011,0.1015,0.0134,0.0013,0.0908,0.0115,0.0037,0.373,0.466666667
South Dakota,2002,Plains,0.037080057,-0.0218,-0.0041,0.0929,0.0001,0.0076,0.1334,0.0038,0.0133,0.0884,0.0131,0.0049,-0.356,0.233333333
South Dakota,2003,Plains,0.036908544,0.0707,-0.0007,-0.0974,0.0088,0.0052,0.0391,0.0034,0.0144,0.1233,0.0267,0.0016,0.131,0.241666667
South Dakota,2004,Plains,0.035867751,0.0178,-0.0009,0.0398,0.0082,0.0081,0.0152,-0.0208,0.0118,0.1494,0.0132,0.0017,0.088,0.133333333
South Dakota,2005,Plains,0.036205373,-0.0226,-0.0011,0.0193,0.0123,0.0094,0.0205,0.0129,0.0014,0.1613,0.0329,0.0063,0.123,-0.058333333
South Dakota,2006,Plains,0.037277153,-0.039,-0.0018,0.0201,0.0033,0.0025,0.034,-0.0019,0.0023,0.1561,0.0097,0.0044,0.144,-0.55
South Dakota,2007,Plains,0.036480306,0.048,0.0016,0.0282,-0.0051,0.0083,0.0066,0.0338,0.0024,0.1026,0.0035,0.001,-0.024,-0.175
South Dakota,2008,Plains,0.036035507,0.0694,0.0002,-0.0091,-0.0024,0.0017,0.0109,0.0253,0.022,0.1218,-0.0007,0.0143,0.458,0.258333333
South Dakota,2009,Plains,0.037072204,0.041,-0.0001,-0.0486,-0.0073,0.0018,0.0534,0.0029,0.0066,-0.0106,-0.0111,-0.0027,-0.736,1.5
South Dakota,2010,Plains,0.03524741,-0.038,0.0015,0.0306,0.0052,0.003,-0.0552,0.024,0.0032,0.1502,0.0309,0.0076,-0.144,0.325
South Dakota,2011,Plains,0.03322102,0.0851,-0.001,0.0466,0.0035,-0.0005,0.0266,0.0131,0.0101,0.094,0.0168,0.005,0.059,-0.308333333
South Dakota,2012,Plains,0.035031465,-0.0791,0.0028,-0.0157,-0.0011,-0.003,0.0309,0.0225,0.012,0.1178,0.023,0.0016,0.159,-0.541666667
South Dakota,2013,Plains,0.034220159,0.0587,-0.0014,-0.0022,-0.0013,0.0035,-0.0642,-0.0032,0.0076,0.0637,0.0325,0.0057,0.417,-0.358333333
South Dakota,2014,Plains,0.034924029,-0.0511,-0.0007,0.016,0.0033,0.0073,0.01,-0.0071,0.0089,0.0918,0.0261,0.003,-0.136,-0.366666667
South Dakota,2015,Plains,0.035097192,0.0092,-0.0028,0.0153,-0.0036,0.02,-0.0016,0.0038,0.0171,0.1021,0.023,0.0113,0.249,-0.283333333
South Dakota,2016,Plains,0.037977161,0.02878,0.00028,0.05547,0.01928,-0.00552,0.22443,0.07599,0.0781,0.1055,0.07022,0.01993,0.227,-0.033333333
South Dakota,2017,Plains,0.035424246,0.00734,-0.00117,-0.00969,0.01667,-0.00294,0.17269,0.00321,0.03732,0.1216,0.01559,0.0061,-0.182,0.033333333
South Dakota,2018,Plains,0.036920085,0.05626,-0.00194,-0.00672,-0.00289,0.00942,-0.05024,-0.02612,0.00964,0.1592,0.00852,0.0135,0.162,-0.258333333
South Dakota,2019,Plains,0.037059039,-0.04183,-0.00066,-0.04567,-0.00415,0.01814,0.0531,0.00819,0.03007,0.0978,-0.00623,0.00856,0.446,-0.008333334
South Dakota,2020,Plains,0.038305989,0.06246,0.00644,0.02444,-0.00496,-0.00951,-0.0829,0.03666,0.02232,-0.0062,0.0147,0.00027,0.593,1.441666667
South Dakota,2021,Plains,0.038983087,0.03575,0.00074,0.03079,0.00627,0.00951,0.03621,0.02059,0.00095,0.466,0.00198,0.03329,0.056,-1.583333333
South Dakota,2022,Plains,0.045033325,0.01479,-0.00017,0.01247,-0.00626,0.00908,-0.11498,0.03486,0.00069,0.3053,-0.03134,0.0286,-1.25,-0.575
Tennessee,2000,Southeast,0.042611966,0.0392,-0.0114,-0.0781,0.0152,0.0164,0.08,0.0446,0.0255,0.1152,0.0681,0.017,-0.592,-0.091666666
Tennessee,2001,Southeast,0.043296245,0.0021,-0.0011,-0.0331,-0.0485,0.0414,0.0903,0.1272,0.0156,0.0475,0.0109,0.0375,0.144,0.65
Tennessee,2002,Southeast,0.03992889,-0.0174,-0.0128,0.1266,0.0055,0.0825,0.0254,0.0118,0.0707,0.0624,0.0967,0.0724,0.124,0.608333333
Tennessee,2003,Southeast,0.043229417,-0.0073,0.0006,0.2525,0.0341,0.0144,0.0619,-0.0404,0.0622,0.0817,0.2587,0.0585,-0.042,0.383333333
Tennessee,2004,Southeast,0.043707663,-0.0263,0.006,0.5171,0.0832,0.0255,-0.0588,-0.0507,0.1184,0.1197,0.1876,0.1124,-0.058,-0.158333333
Tennessee,2005,Southeast,0.043872505,-0.0101,0.0056,-0.0499,0.0722,0.0536,-0.0598,0.0049,0.0686,0.1284,0.1595,-0.0007,0.033,0.175
Tennessee,2006,Southeast,0.044382243,0.0497,0.0047,0.1439,0.0496,0.0767,0.0271,0.0264,0.1125,0.1093,0.0789,-0.0427,0.021,-0.25
Tennessee,2007,Southeast,0.046632242,-0.0669,0.0095,-0.1892,-0.0648,0.1046,0.0104,0.1619,0.013,0.1117,0.0068,0.0036,-0.074,-0.641666667
Tennessee,2008,Southeast,0.045858574,0.02,-0.0263,-0.0745,-0.0278,-0.0497,-0.0329,0.0892,0.1533,0.0353,-0.1005,0.1159,-0.396,1.883333334
Tennessee,2009,Southeast,0.041641853,-0.0092,-0.0153,-0.4042,-0.1135,0.0395,0.0938,0.055,0.1189,-0.0692,-0.3634,-0.0577,0.129,3.600000003
Tennessee,2010,Southeast,0.041079786,-0.0502,-0.0016,0.1284,0.0682,-0.008,0.025,0.1293,0.0225,0.0966,0.1084,0.0204,-0.324,-0.29166667
Tennessee,2011,Southeast,0.04258032,0.0004,-0.0166,0.1581,0.0544,-0.0083,0.0269,0.106,0.0779,0.1098,0.0633,0.0216,0.315,-0.716666667
Tennessee,2012,Southeast,0.040109988,-0.0218,-0.0033,0.2405,0.016,-0.0778,-0.0117,0.0422,0.0598,0.0603,0.1349,0.0613,-0.012,-1.15
Tennessee,2013,Southeast,0.04005321,0.044,-0.0046,0.1656,0.0044,0.0292,-0.0195,0.0526,0.0358,0.0425,0.0416,0.0181,-0.019,-0.233333333
Tennessee,2014,Southeast,0.038817404,-0.0174,0.0066,0.086,-0.0324,-0.0083,0.0747,0.0379,0.0377,0.1021,0.0899,0.0591,-0.032,-1.125
Tennessee,2015,Southeast,0.039352278,0.0034,-0.0083,-0.0571,-0.005,0.1549,-0.031,0.0893,0.2094,0.0744,0.1289,0.1098,0.441,-1.033333333
Tennessee,2016,Southeast,0.040032229,-0.01121,0.00059,0.56596,0.3022,0.10691,0.65881,0.48521,0.65512,0.1073,0.61168,0.34966,0.432,-0.808333334
Tennessee,2017,Southeast,0.039091288,0.0252,0.0062,0.37175,0.16236,0.03555,0.14999,0.48034,0.07423,0.131,0.2636,0.10739,0.36,-1.008333333
Tennessee,2018,Southeast,0.043447729,-0.011,0.01239,-0.10543,0.01219,0.1034,0.01163,0.06139,-0.0665,0.116,0.14775,0.21055,-0.041,-0.25
Tennessee,2019,Southeast,0.044451386,0.00958,-0.00108,-0.01656,-0.00918,0.06329,-0.02095,0.14988,0.03725,0.1234,0.1359,0.18993,-0.03,-0.158333333
Tennessee,2020,Southeast,0.045764649,-0.02272,0.00863,0.01554,0.06499,0.04025,0.14804,-0.02246,-0.02492,-0.0253,0.07798,-0.03888,-0.253,4.191666666
Tennessee,2021,Southeast,0.050437901,0.05134,0.0039,0.15454,0.17856,0.26875,0.23005,0.3431,0.26406,0.499,0.16394,0.35107,0.506,-3.041666666
Tennessee,2022,Southeast,0.054962214,-0.0334,-0.00117,0.39917,-0.08237,0.14204,-0.07377,0.25692,0.119,0.3539,-0.17729,0.25344,-0.165,-1.125
Texas,2000,Southwest,0.037116279,0.0292,-1.7421,0.6746,0.1203,0.1744,0.1906,0.2738,0.1316,0.1403,0.5365,0.3722,-0.227,-0.341666667
Texas,2001,Southwest,0.038062977,-0.0656,2.0495,0.3154,0.1541,-0.0122,0.2754,-0.3064,0.2119,0.0851,0.28,0.3857,0.217,0.575
Texas,2002,Southwest,0.03640789,0.1278,0.5316,0.3306,-0.5228,0.2704,0.0508,0.1065,0.3215,0.0431,0.0783,0.1088,-0.189,1.4
Texas,2003,Southwest,0.035068489,0.0597,-1.4443,0.4262,0.1319,0.1457,0.1479,-0.068,0.0947,0.0762,0.4704,-0.0671,-0.261,0.375
Texas,2004,Southwest,0.033930429,-0.0049,-0.4326,3.4186,0.3726,0.3621,-0.1607,0.0549,0.1656,0.112,0.7915,0.1774,0.169,-0.716666666
Texas,2005,Southwest,0.033236921,0.0035,-0.2025,-0.4765,0.2298,0.1033,0.4604,0.5613,0.0313,0.1525,0.8961,0.2344,-0.169,-0.558333334
Texas,2006,Southwest,0.03371595,-0.0511,0.7345,1.7761,0.2747,0.2098,0.2181,0.5095,0.2951,0.1099,0.7337,0.4227,0.096,-0.458333333
Texas,2007,Southwest,0.034206085,-0.1033,0.8896,1.3724,-0.0088,0.5051,-0.2451,0.6046,0.0416,0.1159,0.8322,0.2713,0.223,-0.633333333
Texas,2008,Southwest,0.036800566,-0.0932,0.3539,-1.8862,0.2957,0.2698,-0.0774,0.1476,0.3436,0.0727,0.1289,0.7376,-0.165,0.5
Texas,2009,Southwest,0.035911683,0.0436,1.6196,-0.7798,-0.4364,-0.3897,0.5505,-0.2252,0.3488,-0.0607,-1.017,-0.4747,0.155,2.675
Texas,2010,Southwest,0.031940097,0.256,-1.2825,1.7597,0.2857,-0.1313,0.0831,0.6129,0.1572,0.098,0.6439,0.233,-0.112,0.65
Texas,2011,Southwest,0.032410929,-0.2034,0.7885,0.8056,0.1752,-0.0111,0.2258,0.7617,0.1535,0.1335,0.6762,0.3597,0.04,-0.175
Texas,2012,Southwest,0.034003,-0.0574,2.4119,-0.1776,0.2127,-0.0505,0.2574,0.2875,0.1476,0.0986,1.2805,0.4038,0.24,-1.308333334
Texas,2013,Southwest,0.03448229,0.1051,1.6987,1.8999,-0.2283,0.3692,-0.0496,0.3491,0.1642,0.092,0.703,0.1614,-0.141,-0.408333333
